242;238;93;1;land;true;plains;7
243;160;110;1;land;true;plains;7
244;7;164;1;land;false;forest;7
245;47;27;1;land;false;hills;7
246;32;216;1;land;true;plains;7
247;26;19;1;land;true;plains;7
248;168;128;1;land;false;forest;7
249;193;45;1;land;true;plains;7
250;223;182;1;land;false;plains;7
251;193;169;1;land;true;desert;7
252;82;137;1;land;true;plains;7
253;232;23;1;land;false;plains;7
254;198;28;1;land;false;plains;7
255;29;237;1;land;true;forest;7
256;15;158;1;land;true;hills;7
257;165;227;1;land;false;plains;7
258;30;164;1;land;false;plains;7
259;189;102;1;land;false;desert;7
260;54;18;1;land;false;forest;7
261;242;127;1;land;true;plains;7
262;15;209;1;land;false;plains;7
263;46;74;1;land;false;plains;7
264;234;71;1;land;false;plains;7
265;147;120;1;land;true;hills;7
266;18;122;1;land;false;plains;7
267;104;221;1;land;true;plains;7
268;222;80;1;land;true;hills;7
269;102;68;1;land;false;plains;7
270;134;152;1;land;false;plains;7
271;230;142;1;land;true;jungle;7
272;17;126;1;land;false;plains;7
273;0;33;1;land;false;plains;7
274;212;117;1;land;true;plains;7
275;5;81;1;land;false;desert;7
276;144;227;1;land;false;forest;7
277;72;68;1;land;false;hills;7
278;56;191;1;land;false;plains;7
279;70;229;1;land;true;desert;7
280;2;32;1;land;true;hills;7
281;83;131;1;land;true;hills;7
282;115;246;1;land;false;forest;7
283;161;178;1;land;false;plains;7
284;98;51;1;land;true;plains;7
285;108;229;1;land;true;jungle;7
286;184;10;1;land;false;plains;7
287;175;166;1;land;false;plains;7
288;134;100;1;land;false;plains;7
289;137;186;1;land;true;desert;7
290;48;25;1;land;false;plains;7
291;72;166;1;land;false;jungle;7
292;159;12;1;land;false;plains;7
293;79;193;1;land;false;mountain;7
294;145;33;1;land;true;mountain;7
295;83;161;1;land;false;plains;7
296;127;252;1;land;false;plains;7
297;150;144;1;land;true;forest;7
298;223;135;1;land;true;plains;7
299;157;148;1;land;false;plains;7
300;104;195;1;land;false;plains;7
301;164;185;1;land;false;jungle;7
302;163;7;1;land;false;plains;7
303;209;232;1;land;true;plains;7
304;230;138;1;land;false;plains;7
305;194;244;1;land;true;plains;7
306;8;244;1;land;false;plains;7
307;6;88;1;land;false;plains;7
308;187;138;1;land;true;plains;7
309;226;52;1;land;false;desert;7
310;71;33;1;land;true;plains;7
311;25;122;1;land;true;plains;7
312;34;52;1;land;false;plains;7
313;73;178;1;land;true;plains;7
314;118;26;1;land;false;hills;7
315;98;34;1;land;false;hills;7
316;176;36;1;land;false;plains;7
317;105;175;1;land;false;urban;7
318;134;253;1;land;true;plains;7
319;25;240;1;land;false;hills;7
320;3;123;1;land;true;plains;7
321;143;122;1;land;true;forest;7
322;72;250;1;land;true;hills;7
323;108;90;1;land;false;plains;7
324;167;86;1;land;false;plains;7
325;140;190;1;land;false;forest;7
326;131;103;1;land;true;plains;7
327;71;245;1;land;true;plains;7
328;54;126;1;land;false;plains;7
329;201;197;1;land;true;hills;7
330;127;243;1;land;false;desert;7
331;217;199;1;land;false;desert;7
332;192;18;1;land;true;plains;7
333;196;27;1;land;false;plains;7
334;77;214;1;land;false;plains;7
335;59;149;1;land;true;plains;7
336;0;124;1;land;false;desert;7
337;105;235;1;land;true;jungle;7
338;64;202;1;land;true;plains;7
339;119;51;1;land;true;plains;7
340;91;196;1;land;true;hills;7
341;4;23;1;land;false;plains;7
342;142;106;1;land;true;plains;7
343;166;94;1;land;true;plains;7
344;112;104;1;land;true;plains;7
345;185;207;1;land;false;plains;7
346;134;137;1;land;true;mountain;7
347;130;34;1;land;false;plains;7
348;89;187;1;land;false;plains;7
349;213;8;1;land;false;hills;7
350;162;178;1;land;false;plains;7
351;242;120;1;land;false;desert;7
352;218;210;1;land;false;plains;7
353;176;61;1;land;true;mountain;7
354;151;194;1;land;true;mountain;7
355;135;23;1;land;true;desert;7
356;171;203;1;land;false;plains;7
357;243;121;1;land;true;plains;7
358;168;25;1;land;true;plains;7
359;40;202;1;land;true;forest;7
360;10;92;1;land;false;mountain;7
361;217;233;1;land;true;plains;7
362;82;102;1;land;true;plains;7
363;78;94;1;land;true;plains;7
364;150;211;1;land;false;jungle;7
365;44;149;1;land;false;plains;7
366;13;150;1;land;true;hills;7
367;101;176;1;land;true;mountain;7
368;44;126;1;land;false;desert;7
369;98;131;1;land;false;hills;7
370;99;40;1;land;true;plains;7
371;103;111;1;land;false;desert;7
372;126;0;1;land;true;jungle;7
373;133;34;1;land;true;plains;7
374;46;207;1;land;false;plains;7
375;65;21;1;land;false;plains;7
376;75;241;1;land;false;plains;7
377;81;251;1;land;false;plains;7
378;149;212;1;land;true;forest;7
379;178;111;1;land;false;desert;7
380;154;124;1;land;true;plains;7
381;150;221;1;land;true;plains;7
382;195;244;1;land;false;forest;7
383;208;119;1;land;false;forest;7
384;229;177;1;land;false;plains;7
385;189;61;1;land;false;plains;7
386;251;199;1;land;false;plains;7
387;164;51;1;land;false;plains;7
388;6;118;1;land;true;forest;7
389;27;12;1;land;false;plains;7
390;112;179;1;land;true;plains;7
391;103;233;1;land;false;plains;7
392;64;31;1;land;true;hills;7
393;217;139;1;land;true;desert;7
394;122;215;1;land;true;plains;7
395;136;199;1;land;false;plains;7
396;162;202;1;land;true;plains;7
397;33;70;1;land;false;plains;7
398;170;184;1;land;false;plains;7
399;35;13;1;land;false;forest;7
400;65;222;1;land;false;plains;7
401;30;220;1;land;false;plains;7
402;184;113;1;land;false;hills;7
403;223;30;1;land;false;plains;7
404;154;151;1;land;true;plains;7
405;237;78;1;land;true;plains;7
406;131;148;1;land;false;plains;7
407;115;56;1;land;false;plains;7
408;7;171;1;land;true;plains;7
409;15;206;1;land;true;plains;7
410;149;23;1;land;true;hills;7
411;160;44;1;land;false;plains;7
412;201;55;1;land;false;plains;7
413;176;16;1;land;true;plains;7
414;85;136;1;land;false;plains;7
415;235;162;1;land;false;plains;7
416;117;26;1;land;false;plains;7
417;221;147;1;land;true;forest;7
418;114;0;1;land;false;plains;7
419;203;230;1;land;false;forest;7
420;219;122;1;land;true;plains;7
421;190;78;1;land;true;plains;7
422;13;29;1;land;true;hills;7
423;171;192;1;land;false;hills;7
424;179;177;1;land;true;hills;7
425;60;40;1;land;true;plains;7
426;20;169;1;land;false;desert;7
427;212;62;1;land;false;plains;7
428;21;220;1;land;true;plains;7
429;51;172;1;land;true;plains;7
430;13;15;1;land;false;plains;7
431;106;128;1;land;false;plains;7
432;36;49;1;land;false;mountain;7
433;223;153;1;land;false;hills;7
434;59;215;1;land;false;desert;7
435;103;197;1;land;false;plains;7
436;54;242;1;land;false;plains;7
437;132;112;1;land;true;hills;7
438;214;67;1;land;true;plains;7
439;96;199;1;land;false;hills;7
440;138;146;1;land;true;plains;7
441;53;108;1;land;false;plains;7
442;139;79;1;land;false;plains;7
443;84;37;1;land;true;hills;7
444;171;52;1;land;true;forest;7
445;249;218;1;land;true;plains;7
446;81;181;1;land;true;mountain;7
447;158;32;1;land;false;desert;7
448;26;46;1;land;false;plains;7
449;63;10;1;land;false;plains;7
450;249;138;1;land;false;hills;7
451;50;57;1;land;true;plains;7
452;118;183;1;land;true;plains;7
453;3;87;1;land;true;plains;7
454;211;210;1;land;true;plains;7
455;22;83;1;land;true;plains;7
456;39;251;1;land;true;plains;7
457;216;37;1;land;true;plains;7
458;238;46;1;land;false;plains;7
459;41;242;1;land;true;plains;7
460;175;155;1;land;false;plains;7
461;5;213;1;land;false;plains;7
462;204;50;1;land;false;plains;7
463;149;43;1;land;true;plains;7
464;34;145;1;land;true;plains;7
465;159;55;1;land;false;plains;7
466;244;25;1;land;false;plains;7
467;131;203;1;land;true;forest;7
468;82;152;1;land;true;hills;7
469;75;197;1;land;false;plains;7
470;146;109;1;land;false;plains;7
471;218;184;1;land;true;hills;7
472;129;54;1;land;false;forest;7
473;53;140;1;land;true;plains;7
474;239;246;1;land;false;plains;7
475;73;87;1;land;false;plains;7
476;220;219;1;land;false;plains;7
477;30;88;1;land;false;plains;7
478;109;222;1;land;true;plains;7
479;202;238;1;land;true;jungle;7
480;53;63;1;land;true;plains;7
481;226;165;1;land;false;plains;7
482;4;132;1;land;false;plains;7
483;31;214;1;land;false;forest;7
484;36;51;1;land;false;plains;7
485;222;1;1;land;false;plains;7
486;106;11;1;land;true;hills;7
487;174;165;1;land;true;plains;7
488;239;110;1;land;true;desert;7
489;118;217;1;land;false;forest;7
490;229;11;1;land;true;plains;7
491;203;135;1;land;false;desert;7
492;26;241;1;land;false;plains;7
493;220;123;1;land;false;plains;7
494;190;46;1;land;false;forest;7
495;47;24;1;land;false;mountain;7
496;242;2;1;land;true;plains;7
497;147;244;1;land;false;plains;7
498;76;136;1;land;false;plains;7
499;219;185;1;land;true;hills;7
500;155;109;1;land;true;plains;7
501;222;225;1;land;false;plains;7
502;193;200;1;land;false;desert;7
503;39;197;1;land;false;desert;7
504;147;29;1;land;true;plains;7
505;35;207;1;land;false;desert;7
506;130;98;1;land;false;forest;7
507;65;177;1;land;false;forest;7
508;227;52;1;land;false;hills;7
509;109;43;1;land;false;forest;7
510;186;130;1;land;true;hills;7
511;230;49;1;land;true;plains;7
512;61;203;1;land;false;plains;7
513;150;114;1;land;false;plains;7
514;49;79;1;land;true;plains;7
515;50;168;1;land;true;plains;7
516;212;63;1;land;true;plains;7
517;238;76;1;land;true;desert;7
518;9;231;1;land;false;forest;7
519;174;129;1;land;false;jungle;7
520;50;8;1;land;true;plains;7
521;80;121;1;land;true;desert;7
522;188;246;1;land;false;plains;7
523;253;7;1;land;true;plains;7
524;89;223;1;land;false;plains;7
525;18;98;1;land;true;desert;7
526;109;165;1;land;false;forest;7
527;166;27;1;land;false;plains;7
528;20;117;1;land;true;forest;7
529;238;42;1;land;true;hills;7
530;21;198;1;land;true;plains;7
531;172;112;1;land;true;jungle;7
532;249;188;1;land;false;plains;7
533;1;222;1;land;false;plains;7
534;47;226;1;land;false;desert;7
535;191;215;1;land;true;plains;7
536;37;33;1;land;true;desert;7
537;74;48;1;land;false;plains;7
538;78;211;1;land;false;plains;7
539;188;40;1;land;false;plains;7
540;215;215;1;land;true;hills;7
541;166;193;1;land;true;desert;7
542;41;131;1;land;true;plains;7
543;210;216;1;land;true;plains;7
544;199;68;1;land;false;plains;7
545;29;70;1;land;true;hills;7
546;120;4;1;land;false;hills;7
547;122;77;1;land;false;plains;7
548;159;205;1;land;true;hills;7
549;67;192;1;land;true;hills;7
550;217;57;1;land;false;plains;7
551;35;40;1;land;false;plains;7
552;137;1;1;land;true;plains;7
553;119;113;1;land;false;plains;7
554;21;254;1;land;false;plains;7
555;32;193;1;land;true;plains;7
556;38;84;1;land;true;plains;7
557;232;37;1;land;true;jungle;7
558;79;181;1;land;false;hills;7
559;30;174;1;land;true;plains;7
560;171;65;1;land;false;plains;7
561;207;3;1;land;false;plains;7
562;97;49;1;land;true;plains;7
563;52;8;1;land;false;plains;7
564;130;135;1;land;true;hills;7
565;206;218;1;land;false;plains;7
566;169;57;1;land;false;plains;7
567;241;164;1;land;false;plains;7
568;124;247;1;land;false;hills;7
569;111;0;1;land;false;plains;7
570;125;21;1;land;false;jungle;7
571;165;149;1;land;false;desert;7
572;21;240;1;land;true;plains;7
573;154;157;1;land;false;plains;7
574;178;237;1;land;true;plains;7
575;6;79;1;land;false;plains;7
576;122;108;1;land;true;plains;7
577;126;193;1;land;false;plains;7
578;190;66;1;land;true;plains;7
579;165;222;1;land;false;plains;7
580;182;214;1;land;false;plains;7
581;145;128;1;land;false;plains;7
582;228;197;1;land;true;plains;7
583;35;57;1;land;false;mountain;7
584;120;129;1;land;true;plains;7
585;242;30;1;land;false;forest;7
586;37;83;1;land;false;plains;7
587;78;210;1;land;false;plains;7
588;32;97;1;land;true;plains;7
589;5;144;1;land;true;plains;7
590;238;103;1;land;false;plains;7
591;236;110;1;land;false;hills;7
592;104;175;1;land;true;mountain;7
593;232;202;1;land;false;desert;7
594;192;7;1;land;true;mountain;7
595;27;214;1;land;false;jungle;7
596;195;240;1;land;false;plains;7
597;56;82;1;land;false;desert;7
598;7;4;1;land;true;plains;7
599;199;86;1;land;true;plains;7
600;196;126;1;land;false;mountain;7
601;111;72;1;land;false;desert;7
602;117;94;1;land;false;plains;7
603;157;108;1;land;false;plains;7
604;151;234;1;land;true;hills;7
605;195;243;1;land;false;hills;7
606;116;224;1;land;true;plains;7
607;61;215;1;land;false;plains;7
608;120;37;1;land;false;mountain;7
609;188;159;1;land;true;hills;7
610;252;51;1;land;false;plains;7
611;45;85;1;land;false;plains;7
612;92;161;1;land;false;desert;7
613;142;93;1;land;false;jungle;7
614;99;156;1;land;true;hills;7
615;195;114;1;land;false;forest;7
616;236;109;1;land;true;hills;7
617;29;140;1;land;false;plains;7
618;96;8;1;land;false;hills;7
619;6;203;1;land;false;plains;7
620;42;217;1;land;false;plains;7
621;210;170;1;land;false;plains;7
622;54;206;1;land;false;desert;7
623;54;52;1;land;false;desert;7
624;122;142;1;land;false;plains;7
625;169;225;1;land;false;plains;7
626;161;56;1;land;false;plains;7
627;248;29;1;land;false;plains;7
628;135;150;1;land;true;hills;7
629;218;22;1;land;false;mountain;7
630;86;105;1;land;false;plains;7
631;37;36;1;land;false;plains;7
632;132;139;1;land;false;forest;7
633;173;189;1;land;false;plains;7
634;65;184;1;land;true;plains;7
635;234;68;1;land;true;mountain;7
636;130;172;1;land;false;plains;7
637;154;177;1;land;false;plains;7
638;44;155;1;land;true;plains;7
639;167;3;1;land;false;jungle;7
640;130;73;1;land;false;plains;7
641;168;211;1;land;true;forest;7
642;91;127;1;land;false;desert;7
643;115;73;1;land;false;plains;7
644;155;201;1;land;false;plains;7
645;198;254;1;land;false;forest;7
646;217;195;1;land;true;plains;7
647;211;30;1;land;false;plains;7
648;111;250;1;land;false;desert;7
649;44;65;1;land;true;plains;7
650;211;54;1;land;true;plains;7
651;224;104;1;land;false;mountain;7
652;202;44;1;land;false;plains;7
653;218;148;1;land;true;plains;7
654;10;58;1;land;true;forest;7
655;135;176;1;land;false;hills;7
656;105;145;1;land;false;hills;7
657;212;229;1;land;true;plains;7
658;62;173;1;land;false;plains;7
659;61;38;1;land;true;hills;7
660;98;175;1;land;false;plains;7
661;188;178;1;land;true;forest;7
662;204;13;1;land;true;plains;7
663;172;126;1;land;false;plains;7
664;171;123;1;land;false;hills;7
665;168;235;1;land;true;forest;7
666;24;34;1;land;false;desert;7
667;53;195;1;land;true;urban;7
668;115;204;1;land;false;plains;7
669;79;128;1;land;false;plains;7
670;15;60;1;land;true;plains;7
671;31;52;1;land;true;forest;7
672;192;194;1;land;false;hills;7
673;124;214;1;land;false;plains;7
674;100;100;1;land;false;plains;7
675;134;219;1;land;false;hills;7
676;86;76;1;land;false;plains;7
677;144;40;1;land;false;hills;7
678;12;94;1;land;false;forest;7
679;58;37;1;land;true;plains;7
680;163;71;1;land;false;hills;7
681;207;125;1;land;true;hills;7
682;30;1;1;land;true;desert;7
683;96;218;1;land;true;plains;7
684;180;126;1;land;true;jungle;7
685;9;79;1;land;false;plains;7
686;24;173;1;land;false;desert;7
687;193;128;1;land;false;desert;7
688;230;81;1;land;false;plains;7
689;64;141;1;land;true;desert;7
690;176;96;1;land;false;plains;7
691;217;214;1;land;false;plains;7
692;227;143;1;land;true;plains;7
693;88;81;1;land;false;plains;7
694;12;220;1;land;false;plains;7
695;171;61;1;land;false;hills;7
696;129;80;1;land;true;plains;7
697;207;81;1;land;false;forest;7
698;178;166;1;land;true;plains;7
699;77;46;1;land;false;plains;7
700;48;100;1;land;false;plains;7
701;218;181;1;land;false;plains;7
702;35;229;1;land;false;plains;7
703;56;61;1;land;false;plains;7
704;157;41;1;land;false;plains;7
705;37;158;1;land;false;forest;7
706;10;198;1;land;false;forest;7
707;40;38;1;land;true;plains;7
708;203;74;1;land;false;plains;7
709;205;33;1;land;true;plains;7
710;88;80;1;land;false;plains;7
711;83;214;1;land;false;plains;7
712;78;91;1;land;false;plains;7
713;98;153;1;land;false;plains;7
714;243;108;1;land;false;plains;7
715;41;136;1;land;true;plains;7
716;13;186;1;land;false;desert;7
717;92;205;1;land;false;plains;7
718;204;27;1;land;false;forest;7
719;215;210;1;land;false;forest;7
720;113;203;1;land;true;plains;7
721;125;159;1;land;false;plains;7
722;162;128;1;land;true;plains;7
723;84;38;1;land;false;desert;7
724;39;48;1;land;false;hills;7
725;55;9;1;land;false;plains;7
726;129;37;1;land;true;forest;7
727;31;133;1;land;false;hills;6
728;179;136;1;land;true;jungle;6
729;80;34;1;land;false;plains;6
730;106;117;1;land;true;forest;6
731;183;76;1;land;true;plains;6
732;44;91;1;land;false;plains;6
733;198;59;1;land;false;plains;6
734;64;193;1;land;false;plains;6
735;60;144;1;land;false;plains;6
736;159;91;1;land;false;plains;6
737;150;76;1;land;true;mountain;6
738;143;167;1;land;false;plains;6
739;173;21;1;land;true;mountain;6
740;91;159;1;land;false;plains;6
741;201;233;1;land;true;plains;6
742;49;92;1;land;true;forest;6
743;200;46;1;land;true;forest;6
744;116;201;1;land;true;plains;6
745;216;192;1;land;true;mountain;6
746;213;204;1;land;true;hills;6
747;197;213;1;land;true;plains;6
748;248;159;1;land;false;hills;6
749;212;22;1;land;true;plains;6
750;76;142;1;land;true;hills;6
751;135;112;1;land;false;urban;6
752;253;146;1;land;true;plains;6
753;103;22;1;land;false;plains;6
754;32;169;1;land;true;hills;6
755;167;188;1;land;true;plains;6
756;72;169;1;land;false;plains;6
757;74;216;1;land;false;plains;6
758;7;82;1;land;false;plains;6
759;120;48;1;land;true;plains;6
760;224;57;1;land;false;plains;6
761;57;221;1;land;false;plains;6
762;209;176;1;land;false;plains;6
763;113;159;1;land;false;plains;6
764;106;107;1;land;false;plains;6
765;191;21;1;land;true;plains;6
766;168;28;1;land;false;plains;6
767;47;117;1;land;true;plains;6
768;190;123;1;land;false;plains;6
769;32;170;1;land;true;hills;6
770;187;75;1;land;true;plains;6
771;4;60;1;land;false;plains;6
772;244;73;1;land;false;plains;6
773;235;107;1;land;false;desert;6
774;165;51;1;land;true;hills;6
775;55;28;1;land;false;hills;6
776;183;244;1;land;true;hills;6
777;15;169;1;land;false;hills;6
778;222;230;1;land;false;plains;6
779;254;170;1;land;true;plains;6
780;215;232;1;land;true;plains;6
781;175;127;1;land;false;plains;6
782;111;30;1;land;true;jungle;6
783;44;195;1;land;false;plains;6
784;196;127;1;land;true;plains;6
785;129;214;1;land;true;plains;6
786;65;88;1;land;false;plains;6
787;8;179;1;land;false;plains;6
788;59;83;1;land;false;plains;6
789;248;20;1;land;true;plains;6
790;73;245;1;land;false;forest;6
791;84;122;1;land;false;plains;6
792;66;24;1;land;true;plains;6
793;78;126;1;land;false;plains;6
794;197;37;1;land;true;forest;6
795;138;142;1;land;false;plains;6
796;66;51;1;land;false;plains;6
797;137;215;1;land;true;plains;6
798;251;105;1;land;false;plains;6
799;239;179;1;land;false;hills;6
800;232;72;1;land;false;plains;6
801;165;15;1;land;true;plains;6
802;36;0;1;land;true;plains;6
803;133;47;1;land;true;plains;6
804;219;196;1;land;true;hills;6
805;40;180;1;land;false;plains;6
806;223;219;1;land;true;hills;6
807;20;189;1;land;true;plains;6
808;198;99;1;land;true;plains;6
809;31;232;1;land;true;plains;6
810;123;197;1;land;true;mountain;6
811;158;21;1;land;false;plains;6
812;29;179;1;land;true;plains;6
813;117;185;1;land;false;plains;6
814;107;34;1;land;false;plains;6
815;177;20;1;land;true;plains;6
816;134;138;1;land;false;plains;6
817;12;79;1;land;false;plains;6
818;27;42;1;land;false;plains;6
819;127;212;1;land;true;forest;6
